id_murid,id_tutor,topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,label,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
M0496,T0672,true,true,true,false,false,true,5,1,3.68,383,false
M0249,T0672,true,true,true,false,false,true,5,1,3.68,383,false
M0413,T0674,true,true,true,false,true,false,5,1,3.65,328,false
M0573,T0676,true,true,true,false,true,false,5,1,3.44,133,false
M0676,T0676,true,true,true,false,true,false,5,1,3.44,133,false
M0762,T0677,true,true,true,false,true,false,5,1,3.39,252,false
M0777,T0680,true,true,true,false,false,true,5,1,3.11,161,false
M0176,T0680,true,true,true,false,false,true,5,1,3.11,161,false
M0578,T0681,true,true,true,false,true,false,5,1,3.75,207,false
M0049,T0681,true,true,true,false,true,false,5,1,3.75,207,false
M0833,T0682,true,true,true,false,false,true,5,1,3.43,263,false
M0977,T0684,true,true,true,false,true,false,5,1,4.81,324,false
M0057,T0686,true,true,true,false,true,false,5,1,3.68,14,false
M0313,T0687,true,true,true,false,false,true,5,1,4.7,40,false
M0978,T0687,true,true,true,false,false,true,5,1,4.7,40,false
M0692,T0687,true,true,true,false,true,true,5,1,4.7,40,false
M0117,T0687,true,true,true,false,true,true,5,1,4.7,40,false
M0313,T0687,true,true,true,false,false,true,5,1,4.7,40,false
M0237,T0690,true,true,true,false,false,true,5,1,3.24,396,false
M0164,T0690,true,true,true,false,true,true,5,1,3.24,396,false
M0982,T0691,true,true,true,false,true,false,5,1,4.37,40,false
M0148,T0692,true,true,true,false,true,false,5,1,3.82,29,false
M0690,T0693,true,true,true,false,true,true,5,1,3.05,335,false
M0598,T0694,true,true,true,false,false,true,5,1,4.37,269,false
M0746,T0694,true,true,true,false,false,true,5,1,4.37,269,false
M0527,T0695,true,true,true,false,false,true,5,1,4.02,67,false
M0941,T0699,true,true,true,false,false,true,5,1,4.14,56,false
M0628,T0699,true,true,true,false,false,true,5,1,4.14,56,false
M0568,T0708,true,true,true,false,false,true,5,1,3.6,379,false
M0646,T0708,true,true,true,false,true,true,5,1,3.6,379,false
M0360,T0713,true,true,true,false,true,true,5,1,4.37,20,false
M0462,T0713,true,true,true,false,false,true,5,1,4.37,20,false
M0065,T0713,true,true,true,false,false,true,5,1,4.37,20,false
M0029,T0714,true,true,true,false,true,false,5,1,4.03,33,false
M0906,T0714,true,true,true,false,true,false,5,1,4.03,33,false
M0353,T0717,true,true,true,false,true,true,5,1,4.34,223,false
M0327,T0717,true,true,true,false,false,true,5,1,4.34,223,false
M0403,T0721,true,true,true,false,false,true,5,1,3.12,95,false
M0048,T0721,true,true,true,false,false,true,5,1,3.12,95,false
M0353,T0724,true,true,true,false,true,true,5,1,4.21,102,false
M0122,T0724,true,true,true,false,false,true,5,1,4.21,102,false
M0081,T0725,true,true,true,false,false,true,5,1,4.88,385,false
M0348,T0725,true,true,true,false,false,true,5,1,4.88,385,false
M0190,T0725,true,true,true,false,false,true,5,1,4.88,385,false
M0684,T0728,true,true,true,false,true,false,5,1,3.17,384,false
M0277,T0729,true,true,true,false,true,false,5,1,4.37,393,false
M0998,T0732,true,true,true,false,true,false,5,1,4.14,374,false
M0161,T0734,true,true,true,false,true,false,5,1,3.26,103,false
M0906,T0736,true,true,true,false,true,false,5,1,3.71,340,false
M0138,T0737,true,true,true,false,true,false,5,1,4.66,93,false
M0391,T0739,true,true,true,false,true,false,5,1,4.19,217,false
M0270,T0740,true,true,true,false,false,true,5,1,3.24,13,false
M0876,T0741,true,true,true,false,false,true,5,1,4.65,202,false
M0029,T0742,true,true,true,false,true,false,5,1,3.31,285,false
M0793,T0743,true,true,true,false,true,false,5,1,3.14,117,false
M0793,T0743,true,true,true,false,true,false,5,1,3.14,117,false
M0484,T0743,true,true,true,false,true,false,5,1,3.14,117,false
M0145,T0743,true,true,true,false,true,false,5,1,3.14,117,false
M0716,T0743,true,true,true,false,true,false,5,1,3.14,117,false
M0780,T0744,true,true,true,false,true,false,5,1,4.51,95,false
M0952,T0746,true,true,true,false,true,false,5,1,4.28,53,false
M0570,T0751,true,true,true,false,false,true,5,1,3.37,365,false
M0507,T0751,true,true,true,false,false,true,5,1,3.37,365,false
M0570,T0751,true,true,true,false,false,true,5,1,3.37,365,false
M0785,T0751,true,true,true,false,false,true,5,1,3.37,365,false
M0498,T0751,true,true,true,false,true,true,5,1,3.37,365,false
M0877,T0751,true,true,true,false,true,true,5,1,3.37,365,false
M0421,T0753,true,true,true,false,true,true,5,1,4.41,138,false
M0760,T0755,true,true,true,false,true,false,5,1,4.75,105,false
M0634,T0756,true,true,true,false,true,false,5,1,4.54,334,false
M0080,T0758,true,true,true,false,true,false,5,1,3.91,62,false
M0045,T0762,true,true,true,false,false,true,5,1,3.7,164,false
M0638,T0763,true,true,true,false,false,true,5,1,3.16,39,false
M0643,T0763,true,true,true,false,false,true,5,1,3.16,39,false
M0512,T0764,true,true,true,false,true,true,5,1,4.01,105,false
M0416,T0767,true,true,true,false,false,true,5,1,3.51,78,false
M0548,T0767,true,true,true,false,true,true,5,1,3.51,78,false
M0382,T0767,true,true,true,false,false,true,5,1,3.51,78,false
M0161,T0767,true,true,true,false,true,true,5,1,3.51,78,false
M0075,T0769,true,true,true,false,true,true,5,1,3.11,134,false
M0303,T0769,true,true,true,false,false,true,5,1,3.11,134,false
M0110,T0771,true,true,true,false,false,true,5,1,3.1,91,false
M0874,T0773,true,true,true,false,false,true,5,1,3.07,116,false
M0759,T0775,true,true,true,false,true,false,5,1,3.52,389,false
M0426,T0776,true,true,true,false,true,false,5,1,4.39,156,false
M0816,T0776,true,true,true,false,true,false,5,1,4.39,156,false
M0816,T0776,true,true,true,false,true,false,5,1,4.39,156,false
M0642,T0777,true,true,true,false,false,true,5,1,4.46,359,false
M0860,T0778,true,true,true,false,false,true,5,1,4.71,287,false
M0790,T0778,true,true,true,false,false,true,5,1,4.71,287,false
M0244,T0778,true,true,true,false,false,true,5,1,4.71,287,false
M0881,T0783,true,true,true,false,true,false,5,1,3.08,157,false
M0743,T0784,true,true,true,false,true,false,5,1,4.67,145,false
M0237,T0785,true,true,true,false,false,true,5,1,4.86,183,false
M0036,T0786,true,true,true,false,false,true,5,1,4.8,185,false
M0066,T0788,true,true,true,false,true,false,5,1,3.72,305,false
M0793,T0788,true,true,true,false,true,false,5,1,3.72,305,false
M0982,T0789,true,true,true,false,true,true,5,1,3.72,383,false
M0376,T0790,true,true,true,false,false,true,5,1,4.86,269,false
M0510,T0792,true,true,true,false,true,false,5,1,4.71,134,false
M0032,T0792,true,true,true,false,true,false,5,1,4.71,134,false
M0619,T0794,true,true,true,false,false,true,5,1,3.73,85,false
M0225,T0794,true,true,true,false,false,true,5,1,3.73,85,false
M0046,T0794,true,true,true,false,false,true,5,1,3.73,85,false
M0864,T0794,true,true,true,false,true,true,5,1,3.73,85,false
M0618,T0795,true,true,true,false,true,false,5,1,3.28,65,false
M0412,T0798,true,true,true,false,true,false,5,1,3.03,160,false
M0937,T0800,true,true,true,false,true,true,5,1,4.07,197,false
M0534,T0801,true,true,true,false,true,false,5,1,4.4,320,false
M0937,T0801,true,true,true,false,true,false,5,1,4.4,320,false
M0449,T0803,true,true,true,false,false,true,5,1,4.21,375,false
M0877,T0807,true,true,true,false,true,false,5,1,4.86,180,false
M0148,T0807,true,true,true,false,true,false,5,1,4.86,180,false
M0159,T0808,true,true,true,false,true,false,5,1,4.38,220,false
M0489,T0810,true,true,true,false,false,true,5,1,4.09,289,false
M0489,T0810,true,true,true,false,false,true,5,1,4.09,289,false
M0147,T0811,true,true,true,false,true,false,5,1,3.17,20,false
M0837,T0812,true,true,true,false,true,false,5,1,3.65,341,false
M0675,T0813,true,true,true,false,true,true,5,1,4.94,69,false
M0113,T0814,true,true,true,false,true,false,5,1,3.59,364,false
M0178,T0816,true,true,true,false,true,false,5,1,4.11,315,false
M0215,T0819,true,true,true,false,false,true,5,1,4.38,360,false
M0724,T0821,true,true,true,false,true,false,5,1,3.09,254,false
M0475,T0822,true,true,true,false,true,false,5,1,3.09,49,false
M0478,T0823,true,true,true,false,true,true,5,1,3.63,253,false
M0155,T0823,true,true,true,false,false,true,5,1,3.63,253,false
M0378,T0826,true,true,true,false,true,false,5,1,4.69,32,false
M0039,T0832,true,true,true,false,false,true,5,1,3.64,217,false
M0341,T0832,true,true,true,false,false,true,5,1,3.64,217,false
M0432,T0832,true,true,true,false,false,true,5,1,3.64,217,false
M0217,T0832,true,true,true,false,false,true,5,1,3.64,217,false
M0341,T0832,true,true,true,false,false,true,5,1,3.64,217,false
M0674,T0833,true,true,true,false,true,false,5,1,3.64,248,false
M0942,T0836,true,true,true,false,true,false,5,1,3.37,120,false
M0548,T0837,true,true,true,false,true,false,5,1,3.24,252,false
M0461,T0838,true,true,true,false,false,true,5,1,3.57,309,false
M0961,T0838,true,true,true,false,true,true,5,1,3.57,309,false
M0864,T0839,true,true,true,false,true,false,5,1,3.32,95,true
M0864,T0839,true,true,true,false,true,false,5,1,3.32,95,true
M0495,T0840,true,true,true,false,true,false,5,1,4.64,305,false
M0589,T0841,true,true,true,false,true,false,5,1,3.62,170,false
M0706,T0842,true,true,true,false,true,false,5,1,3.04,381,false
M0443,T0844,true,true,true,false,false,true,5,1,3.79,247,false
M0005,T0849,true,true,true,false,true,false,5,1,4.5,74,false
M0837,T0851,true,true,true,false,true,true,5,1,4.22,130,false
M0439,T0853,true,true,true,false,true,false,5,1,4.25,362,false
M0528,T0853,true,true,true,false,true,false,5,1,4.25,362,false
M0887,T0853,true,true,true,false,true,false,5,1,4.25,362,false
M0182,T0857,true,true,true,false,true,false,5,1,4.94,29,false
M0298,T0862,true,true,true,false,false,true,5,1,3.72,90,false
M0169,T0863,true,true,true,false,true,false,5,1,4.72,70,false
M0542,T0863,true,true,true,false,true,false,5,1,4.72,70,false
M0268,T0864,true,true,true,false,false,true,5,1,4.41,73,true
M0885,T0864,true,true,true,false,false,true,5,1,4.41,73,false
M0784,T0866,true,true,true,false,false,true,5,1,3.5,324,false
M0385,T0866,true,true,true,false,true,true,5,1,3.5,324,false
M0130,T0866,true,true,true,false,true,true,5,1,3.5,324,false
M0724,T0867,true,true,true,false,true,true,5,1,4.83,59,false
M0248,T0868,true,true,true,false,false,true,5,1,4.21,163,false
M0637,T0868,true,true,true,false,false,true,5,1,4.21,163,false
M0375,T0871,true,true,true,false,true,false,5,1,4.55,274,false
M0364,T0875,true,true,true,false,false,true,5,1,3.73,40,false
M0769,T0875,true,true,true,false,false,true,5,1,3.73,40,false
M0623,T0875,true,true,true,false,false,true,5,1,3.73,40,false
M0735,T0875,true,true,true,false,false,true,5,1,3.73,40,false
M0884,T0876,true,true,true,false,false,true,5,1,3.64,378,false
M0115,T0878,true,true,true,false,false,true,5,1,4.57,121,false
M0989,T0878,true,true,true,false,true,true,5,1,4.57,121,false
M0087,T0878,true,true,true,false,false,true,5,1,4.57,121,false
M0989,T0878,true,true,true,false,true,true,5,1,4.57,121,false
M0743,T0881,true,true,true,false,true,false,5,1,3.71,37,false
M0847,T0883,true,true,true,false,false,true,5,1,4.12,319,false
M0257,T0883,true,true,true,false,false,true,5,1,4.12,319,false
M0542,T0885,true,true,true,false,true,false,5,1,4.38,101,false
M0517,T0889,true,true,true,false,false,true,5,1,3.65,335,false
M0848,T0889,true,true,true,false,false,true,5,1,3.65,335,false
M0517,T0889,true,true,true,false,false,true,5,1,3.65,335,false
M0040,T0890,true,true,true,false,false,true,5,1,4.65,225,false
M0341,T0890,true,true,true,false,false,true,5,1,4.65,225,false
M0024,T0890,true,true,true,false,true,true,5,1,4.65,225,false
M0401,T0890,true,true,true,false,false,true,5,1,4.65,225,false
M0686,T0890,true,true,true,false,false,true,5,1,4.65,225,false
M0755,T0891,true,true,true,false,true,false,5,1,3.01,153,false
M0084,T0892,true,true,true,false,false,true,5,1,4.09,145,false
M0875,T0892,true,true,true,false,false,true,5,1,4.09,145,false
M0509,T0895,true,true,true,false,true,true,5,1,3.22,69,false
M0015,T0895,true,true,true,false,false,true,5,1,3.22,69,false
M0121,T0896,true,true,true,false,false,true,5,1,3.82,185,false
M0590,T0903,true,true,true,false,false,true,5,1,4.56,367,false
M0756,T0903,true,true,true,false,true,true,5,1,4.56,367,false
M0033,T0903,true,true,true,false,true,true,5,1,4.56,367,false
M0526,T0906,true,true,true,false,true,true,5,1,3.69,196,false
M0535,T0909,true,true,true,false,false,true,5,1,4.58,221,false
M0772,T0909,true,true,true,false,false,true,5,1,4.58,221,false
M0109,T0909,true,true,true,false,true,true,5,1,4.58,221,false
M0500,T0911,true,true,true,false,false,true,5,1,4.6,310,false
M0061,T0912,true,true,true,false,false,true,5,1,4.6,389,false
M0464,T0912,true,true,true,false,false,true,5,1,4.6,389,false
M0054,T0912,true,true,true,false,true,true,5,1,4.6,389,false
M0608,T0913,true,true,true,false,false,true,5,1,3.42,197,false
M0608,T0913,true,true,true,false,false,true,5,1,3.42,197,false
M0610,T0913,true,true,true,false,false,true,5,1,3.42,197,false
M0988,T0914,true,true,true,false,false,true,5,1,4.24,253,true
M0743,T0915,true,true,true,false,true,false,5,1,4,270,false
M0021,T0916,true,true,true,false,true,false,5,1,3.63,236,false
M0708,T0919,true,true,true,false,false,true,5,1,3.67,158,false
M0031,T0919,true,true,true,false,false,true,5,1,3.67,158,false
M0346,T0919,true,true,true,false,false,true,5,1,3.67,158,false
M0545,T0920,true,true,true,false,false,true,5,1,3.5,173,false
M0815,T0920,true,true,true,false,false,true,5,1,3.5,173,false
M0219,T0920,true,true,true,false,false,true,5,1,3.5,173,false
M0240,T0923,true,true,true,false,true,true,5,1,3.86,36,false
M0388,T0926,true,true,true,false,false,true,5,1,3.32,382,false
M0263,T0926,true,true,true,false,true,true,5,1,3.32,382,false
M0308,T0928,true,true,true,false,true,true,5,1,4.64,201,false
M0730,T0928,true,true,true,false,false,true,5,1,4.64,201,false
M0075,T0929,true,true,true,false,true,false,5,1,4.25,161,false
M0075,T0929,true,true,true,false,true,false,5,1,4.25,161,false
M0314,T0935,true,true,true,false,true,true,5,1,3.51,49,false
M0020,T0938,true,true,true,false,true,false,5,1,4.5,79,false
M0594,T0939,true,true,true,false,false,true,5,1,4.76,58,false
M0526,T0939,true,true,true,false,true,true,5,1,4.76,58,false
M0815,T0941,true,true,true,false,false,true,5,1,3.24,90,false
M0219,T0941,true,true,true,false,false,true,5,1,3.24,90,false
M0623,T0941,true,true,true,false,false,true,5,1,3.24,90,false
M0215,T0942,true,true,true,false,false,true,5,1,4.54,65,false
M0786,T0942,true,true,true,false,false,true,5,1,4.54,65,false
M0204,T0944,true,true,true,false,true,false,5,1,4.39,311,false
M0254,T0945,true,true,true,false,false,true,5,1,4.83,134,false
M0599,T0945,true,true,true,false,false,true,5,1,4.83,134,false
M0254,T0945,true,true,true,false,false,true,5,1,4.83,134,false
M0254,T0945,true,true,true,false,false,true,5,1,4.83,134,false
M0204,T0945,true,true,true,false,true,true,5,1,4.83,134,false
M0415,T0947,true,true,true,false,false,true,5,1,3.65,240,false
M0655,T0948,true,true,true,false,false,true,5,1,3.97,397,false
M0617,T0948,true,true,true,false,false,true,5,1,3.97,397,false
M0619,T0949,true,true,true,false,false,true,5,1,3.99,81,false
M0225,T0949,true,true,true,false,false,true,5,1,3.99,81,false
M0919,T0949,true,true,true,false,false,true,5,1,3.99,81,false
M0514,T0951,true,true,true,false,false,true,5,1,3.74,166,false
M0780,T0953,true,true,true,false,true,false,5,1,3.67,79,false
M0494,T0953,true,true,true,false,true,false,5,1,3.67,79,true
M0532,T0955,true,true,true,false,false,true,5,1,3.69,243,false
M0743,T0955,true,true,true,false,true,true,5,1,3.69,243,false
M0425,T0955,true,true,true,false,false,true,5,1,3.69,243,false
M0285,T0962,true,true,true,false,false,true,5,1,4.5,22,false
M0509,T0962,true,true,true,false,true,true,5,1,4.5,22,false
M0517,T0963,true,true,true,false,false,true,5,1,4.45,112,false
M0698,T0963,true,true,true,false,false,true,5,1,4.45,112,false
M0322,T0963,true,true,true,false,true,true,5,1,4.45,112,false
M0700,T0966,true,true,true,false,false,true,5,1,4.13,322,false
M0468,T0966,true,true,true,false,false,true,5,1,4.13,322,false
M0339,T0967,true,true,true,false,true,true,5,1,4.96,375,false
M0652,T0970,true,true,true,false,true,false,5,1,3.36,220,false
M0952,T0970,true,true,true,false,true,false,5,1,3.36,220,false
M0363,T0972,true,true,true,false,false,true,5,1,3.12,116,false
M0747,T0972,true,true,true,false,false,true,5,1,3.12,116,false
M0166,T0973,true,true,true,false,false,true,5,1,4.82,262,false
M0892,T0973,true,true,true,false,true,true,5,1,4.82,262,false
M0537,T0973,true,true,true,false,false,true,5,1,4.82,262,false
M0047,T0973,true,true,true,false,false,true,5,1,4.82,262,false
M0057,T0975,true,true,true,false,true,false,5,1,3.42,69,false
M0136,T0978,true,true,true,false,true,false,5,1,3.6,258,false
M0262,T0983,true,true,true,false,true,false,5,1,3.57,233,false
M0834,T0984,true,true,true,false,true,false,5,1,3.82,344,false
M0328,T0987,true,true,true,false,false,true,5,1,3.81,58,false
M0322,T0988,true,true,true,false,true,false,5,1,4.22,399,false
M0125,T0989,true,true,true,false,true,false,5,1,3.15,173,false
M0050,T0990,true,true,true,false,true,false,5,1,3.87,67,false
M0453,T0992,true,true,true,false,false,true,5,1,5,238,false
M0495,T0994,true,true,true,false,true,false,5,1,3.19,39,false
M0412,T0995,true,true,true,false,true,false,5,1,3.25,319,false
M0030,T0996,true,true,true,false,false,true,5,1,3.82,172,false
M0497,T0998,true,true,true,false,false,true,5,1,3.11,299,false
M0030,T0998,true,true,true,false,false,true,5,1,3.11,299,false
M0892,T1000,true,true,true,false,true,false,5,1,3.28,388,false
